Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"R3HCC1","R3H Domain And Coiled-Coil Containing 1","Protein Coding","Q9Y3T6","35","GC08P023270","0.37379652261734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=R3HCC1"
"SCARNA7","Small Cajal Body-Specific RNA 7","RNA Gene","","24","GC03M160514","0.37379652261734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARNA7"
"LOC107303340","3p25 Von Hippel-Lindau Tumor Suppressor, E3 Ubiquitin Protein Ligase Alu-Mediated Recombination Region","Functional Element","","10","GC03P027021","0.37379652261734","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107303340"
"TLR2","Toll Like Receptor 2","Protein Coding","O60603","65","GC04P153684","0.365129292011261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TLR2"
"PFAS","Phosphoribosylformylglycinamidine Synthase","Protein Coding","O15067","56","GC17P008247","0.365129292011261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFAS"
"HBA1","Hemoglobin Subunit Alpha 1","Protein Coding","P69905","56","GC16P120095","0.316211253404617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HBA1"
"OLR1","Oxidized Low Density Lipoprotein Receptor 1","Protein Coding","P78380","56","GC12M035795","0.316211253404617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLR1"
"KLRG1","Killer Cell Lectin Like Receptor G1","Protein Coding","Q96E93","50","GC12P008950","0.316211253404617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLRG1"
"WNT1","Wnt Family Member 1","Protein Coding","P04628","60","GC12P075041","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT1"
"KRT10","Keratin 10","Protein Coding","P13645","56","GC17M040818","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT10"
"TFF1","Trefoil Factor 1","Protein Coding","P04155","55","GC21M042362","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFF1"
"RAD51D","RAD51 Paralog D","Protein Coding","O75771","53","GC17M035092","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD51D"
"MUC5AC","Mucin 5AC, Oligomeric Mucus/Gel-Forming","Protein Coding","P98088","51","GC11P020281","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC5AC"
"RLIM","Ring Finger Protein, LIM Domain Interacting","Protein Coding","Q9NVW2","50","GC0XM074841","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RLIM"
"SNORD44","Small Nucleolar RNA, C/D Box 44","RNA Gene","","21","GC01M175154","0.288660049438477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD44"
"RET","Ret Proto-Oncogene","Protein Coding","P07949","67","GC10P052615","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RET"
"TSC2","TSC Complex Subunit 2","Protein Coding","P49815","64","GC16P120169","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC2"
"BUB1B","BUB1 Mitotic Checkpoint Serine/Threonine Kinase B","Protein Coding","O60566","63","GC15P040161","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BUB1B"
"GNAS","GNAS Complex Locus","Protein Coding","P84996","63","GC20P058839","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAS"
"DRD2","Dopamine Receptor D2","Protein Coding","P14416","62","GC11M113409","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRD2"
"FKBP5","FKBP Prolyl Isomerase 5","Protein Coding","Q13451","62","GC06M106625","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP5"
"HSPA8","Heat Shock Protein Family A (Hsp70) Member 8","Protein Coding","P11142","62","GC11M123057","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA8"
"NF2","NF2, Moesin-Ezrin-Radixin Like (MERLIN) Tumor Suppressor","Protein Coding","P35240","62","GC22P029603","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NF2"
"TNFRSF1A","TNF Receptor Superfamily Member 1A","Protein Coding","P19438","62","GC12M006328","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1A"
"HMGCR","3-Hydroxy-3-Methylglutaryl-CoA Reductase","Protein Coding","P04035","61","GC05P075336","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGCR"
"HPRT1","Hypoxanthine Phosphoribosyltransferase 1","Protein Coding","P00492","61","GC0XP134460","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPRT1"
"MITF","Melanocyte Inducing Transcription Factor","Protein Coding","O75030","61","GC03P069740","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MITF"
"PKN1","Protein Kinase N1","Protein Coding","Q16512","61","GC19P014433","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKN1"
"POLE","DNA Polymerase Epsilon, Catalytic Subunit","Protein Coding","Q07864","61","GC12M132821","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLE"
"PPP1CA","Protein Phosphatase 1 Catalytic Subunit Alpha","Protein Coding","P62136","61","GC11M139864","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1CA"
"PRKAA2","Protein Kinase AMP-Activated Catalytic Subunit Alpha 2","Protein Coding","P54646","61","GC01P056645","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAA2"
"RRM2B","Ribonucleotide Reductase Regulatory TP53 Inducible Subunit M2B","Protein Coding","Q7LG56","61","GC08M102204","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM2B"
"SCD","Stearoyl-CoA Desaturase","Protein Coding","O00767","61","GC10P100347","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCD"
"SDHB","Succinate Dehydrogenase Complex Iron Sulfur Subunit B","Protein Coding","P21912","61","GC01M022674","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHB"
"TPM1","Tropomyosin 1","Protein Coding","P09493","61","GC15P200889","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPM1"
"TSC1","TSC Complex Subunit 1","Protein Coding","Q92574","61","GC09M132891","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC1"
"CFH","Complement Factor H","Protein Coding","P08603","60","GC01P196621","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFH"
"CYP1A1","Cytochrome P450 Family 1 Subfamily A Member 1","Protein Coding","P04798","60","GC15M074719","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP1A1"
"ITGA5","Integrin Subunit Alpha 5","Protein Coding","P08648","60","GC12M060327","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA5"
"LIG1","DNA Ligase 1","Protein Coding","P18858","60","GC19M048115","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIG1"
"MYOD1","Myogenic Differentiation 1","Protein Coding","P15172","60","GC11P017719","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYOD1"
"NOG","Noggin","Protein Coding","Q13253","60","GC17P056593","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOG"
"ROS1","ROS Proto-Oncogene 1, Receptor Tyrosine Kinase","Protein Coding","P08922","60","GC06M117287","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROS1"
"SPTLC1","Serine Palmitoyltransferase Long Chain Base Subunit 1","Protein Coding","O15269","60","GC09M121881","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTLC1"
"TARDBP","TAR DNA Binding Protein","Protein Coding","Q13148","60","GC01P075344","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TARDBP"
"TPT1","Tumor Protein, Translationally-Controlled 1","Protein Coding","P13693","60","GC13M045333","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPT1"
"WNT3A","Wnt Family Member 3A","Protein Coding","P56704","60","GC01P233248","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT3A"
"APOB","Apolipoprotein B","Protein Coding","P04114","59","GC02M020956","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOB"
"BUB3","BUB3 Mitotic Checkpoint Protein","Protein Coding","O43684","59","GC10P123154","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BUB3"
"FH","Fumarate Hydratase","Protein Coding","P07954","59","GC01M241499","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FH"
"FTO","FTO Alpha-Ketoglutarate Dependent Dioxygenase","Protein Coding","Q9C0B1","59","GC16P121535","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTO"
"IGFBP7","Insulin Like Growth Factor Binding Protein 7","Protein Coding","Q16270","59","GC04M057030","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP7"
"IHH","Indian Hedgehog Signaling Molecule","Protein Coding","Q14623","59","GC02M219054","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IHH"
"PPARD","Peroxisome Proliferator Activated Receptor Delta","Protein Coding","Q03181","59","GC06P182001","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARD"
"CDC20","Cell Division Cycle 20","Protein Coding","Q12834","58","GC01P043358","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC20"
"EFNB1","Ephrin B1","Protein Coding","P98172","58","GC0XP068828","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EFNB1"
"ELK1","ETS Transcription Factor ELK1","Protein Coding","P19419","58","GC0XM047635","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELK1"
"FDFT1","Farnesyl-Diphosphate Farnesyltransferase 1","Protein Coding","P37268","58","GC08P011795","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FDFT1"
"HRH1","Histamine Receptor H1","Protein Coding","P35367","58","GC03P027032","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRH1"
"MBP","Myelin Basic Protein","Protein Coding","P02686","58","GC18M076978","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBP"
"PBRM1","Polybromo 1","Protein Coding","Q86U86","58","GC03M052545","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBRM1"
"PYCR2","Pyrroline-5-Carboxylate Reductase 2","Protein Coding","Q96C36","58","GC01M225919","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCR2"
"SLC25A13","Solute Carrier Family 25 Member 13","Protein Coding","Q9UJS0","58","GC07M096120","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A13"
"SLC25A3","Solute Carrier Family 25 Member 3","Protein Coding","Q00325","58","GC12P098593","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A3"
"TFE3","Transcription Factor Binding To IGHM Enhancer 3","Protein Coding","P19532","58","GC0XM049028","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFE3"
"CD82","CD82 Molecule","Protein Coding","P27701","57","GC11P044564","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD82"
"CDH13","Cadherin 13","Protein Coding","P55290","57","GC16P082626","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH13"
"CFL2","Cofilin 2","Protein Coding","Q9Y281","57","GC14M034706","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFL2"
"CKB","Creatine Kinase B","Protein Coding","P12277","57","GC14M103519","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKB"
"COL6A3","Collagen Type VI Alpha 3 Chain","Protein Coding","P12111","57","GC02M237324","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL6A3"
"CX3CR1","C-X3-C Motif Chemokine Receptor 1","Protein Coding","P49238","57","GC03M039279","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CX3CR1"
"EZH1","Enhancer Of Zeste 1 Polycomb Repressive Complex 2 Subunit","Protein Coding","Q92800","57","GC17M042700","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EZH1"
"FGF3","Fibroblast Growth Factor 3","Protein Coding","P11487","57","GC11M139943","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF3"
"FKBP8","FKBP Prolyl Isomerase 8","Protein Coding","Q14318","57","GC19M108406","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP8"
"FSCN1","Fascin Actin-Bundling Protein 1","Protein Coding","Q16658","57","GC07P005592","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSCN1"
"IGF2BP2","Insulin Like Growth Factor 2 MRNA Binding Protein 2","Protein Coding","Q9Y6M1","57","GC03M185643","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2BP2"
"IL13","Interleukin 13","Protein Coding","P35225","57","GC05P132656","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL13"
"KPNB1","Karyopherin Subunit Beta 1","Protein Coding","Q14974","57","GC17P047649","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNB1"
"MOGS","Mannosyl-Oligosaccharide Glucosidase","Protein Coding","Q13724","57","GC02M074461","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOGS"
"NISCH","Nischarin","Protein Coding","Q9Y2I1","57","GC03P052455","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NISCH"
"PGAM1","Phosphoglycerate Mutase 1","Protein Coding","P18669","57","GC10P097426","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGAM1"
"PGRMC1","Progesterone Receptor Membrane Component 1","Protein Coding","O00264","57","GC0XP119236","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGRMC1"
"PPP4C","Protein Phosphatase 4 Catalytic Subunit","Protein Coding","P60510","57","GC16P121007","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP4C"
"PYCR1","Pyrroline-5-Carboxylate Reductase 1","Protein Coding","P32322","57","GC17M081932","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYCR1"
"RARS1","Arginyl-TRNA Synthetase 1","Protein Coding","P54136","57","GC05P168487","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RARS1"
"SGCD","Sarcoglycan Delta","Protein Coding","Q92629","57","GC05P159537","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGCD"
"SLC14A1","Solute Carrier Family 14 Member 1 (Kidd Blood Group)","Protein Coding","Q13336","57","GC18P045687","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC14A1"
"SLC25A10","Solute Carrier Family 25 Member 10","Protein Coding","Q9UBX3","57","GC17P081712","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A10"
"STMN1","Stathmin 1","Protein Coding","P16949","57","GC01M025884","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STMN1"
"TBX3","T-Box Transcription Factor 3","Protein Coding","O15119","57","GC12M114670","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX3"
"TFAM","Transcription Factor A, Mitochondrial","Protein Coding","Q00059","57","GC10P058385","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFAM"
"TK1","Thymidine Kinase 1","Protein Coding","P04183","57","GC17M098135","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TK1"
"TNFRSF10A","TNF Receptor Superfamily Member 10a","Protein Coding","O00220","57","GC08M023190","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF10A"
"TRIO","Trio Rho Guanine Nucleotide Exchange Factor","Protein Coding","O75962","57","GC05P014143","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIO"
"UBE2C","Ubiquitin Conjugating Enzyme E2 C","Protein Coding","O00762","57","GC20P045812","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2C"
"WDR5","WD Repeat Domain 5","Protein Coding","P61964","57","GC09P134135","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR5"
"BCAR1","BCAR1 Scaffold Protein, Cas Family Member","Protein Coding","P56945","56","GC16M075228","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCAR1"
"CIITA","Class II Major Histocompatibility Complex Transactivator","Protein Coding","P33076","56","GC16P120364","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIITA"
"NEFM","Neurofilament Medium Chain","Protein Coding","P07197","56","GC08P024913","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEFM"
"PTDSS1","Phosphatidylserine Synthase 1","Protein Coding","P48651","56","GC08P096261","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTDSS1"
"RPL35","Ribosomal Protein L35","Protein Coding","P42766","56","GC09M124857","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL35"
"SLC25A5","Solute Carrier Family 25 Member 5","Protein Coding","P05141","56","GC0XP119468","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A5"
"SLC27A4","Solute Carrier Family 27 Member 4","Protein Coding","Q6P1M0","56","GC09P128340","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC27A4"
"ACP1","Acid Phosphatase 1","Protein Coding","P24666","55","GC02P001239","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACP1"
"ANXA3","Annexin A3","Protein Coding","P12429","55","GC04P078551","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA3"
"ASPH","Aspartate Beta-Hydroxylase","Protein Coding","Q12797","55","GC08M061500","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPH"
"CALU","Calumenin","Protein Coding","O43852","55","GC07P128739","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALU"
"CIC","Capicua Transcriptional Repressor","Protein Coding","Q96RK0","55","GC19P042268","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIC"
"CLIC1","Chloride Intracellular Channel 1","Protein Coding","O00299","55","GC06M106487","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLIC1"
"CYP51A1","Cytochrome P450 Family 51 Subfamily A Member 1","Protein Coding","Q16850","55","GC07M092112","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP51A1"
"DMP1","Dentin Matrix Acidic Phosphoprotein 1","Protein Coding","Q13316","55","GC04P087650","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DMP1"
"ELOVL5","ELOVL Fatty Acid Elongase 5","Protein Coding","Q9NYP7","55","GC06M053267","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELOVL5"
"FABP1","Fatty Acid Binding Protein 1","Protein Coding","P07148","55","GC02M088122","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FABP1"
"FOXL2","Forkhead Box L2","Protein Coding","P58012","55","GC03M138944","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXL2"
"FZR1","Fizzy And Cell Division Cycle 20 Related 1","Protein Coding","Q9UM11","55","GC19P003506","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZR1"
"HCLS1","Hematopoietic Cell-Specific Lyn Substrate 1","Protein Coding","P14317","55","GC03M121631","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCLS1"
"IQGAP1","IQ Motif Containing GTPase Activating Protein 1","Protein Coding","P46940","55","GC15P090388","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQGAP1"
"JAM3","Junctional Adhesion Molecule 3","Protein Coding","Q9BX67","55","GC11P134096","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAM3"
"KDM4C","Lysine Demethylase 4C","Protein Coding","Q9H3R0","55","GC09P006720","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM4C"
"LMNB2","Lamin B2","Protein Coding","Q03252","55","GC19M107830","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNB2"
"LMO2","LIM Domain Only 2","Protein Coding","P25791","55","GC11M033858","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMO2"
"MAD2L1","Mitotic Arrest Deficient 2 Like 1","Protein Coding","Q13257","55","GC04M120055","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAD2L1"
"MSH3","MutS Homolog 3","Protein Coding","P20585","55","GC05P080654","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH3"
"PRPH","Peripherin","Protein Coding","P41219","55","GC12P075056","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPH"
"RPS24","Ribosomal Protein S24","Protein Coding","P62847","55","GC10P078033","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS24"
"SEMA3C","Semaphorin 3C","Protein Coding","Q99985","55","GC07M080742","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3C"
"SGCE","Sarcoglycan Epsilon","Protein Coding","O43556","55","GC07M094524","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGCE"
"SLC25A11","Solute Carrier Family 25 Member 11","Protein Coding","Q02978","55","GC17M004937","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A11"
"SLC25A19","Solute Carrier Family 25 Member 19","Protein Coding","Q9HC21","55","GC17M098053","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A19"
"SNAP23","Synaptosome Associated Protein 23","Protein Coding","O00161","55","GC15P042491","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAP23"
"TECR","Trans-2,3-Enoyl-CoA Reductase","Protein Coding","Q9NZ01","55","GC19P014517","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TECR"
"TUBA1C","Tubulin Alpha 1c","Protein Coding","Q9BQE3","55","GC12P049188","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBA1C"
"VAPA","VAMP Associated Protein A","Protein Coding","Q9P0L0","55","GC18P009938","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAPA"
"ATP11A","ATPase Phospholipid Transporting 11A","Protein Coding","P98196","54","GC13P112690","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP11A"
"CDC27","Cell Division Cycle 27","Protein Coding","P30260","54","GC17M047117","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC27"
"CEP55","Centrosomal Protein 55","Protein Coding","Q53EZ4","54","GC10P093496","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP55"
"CKMT2","Creatine Kinase, Mitochondrial 2","Protein Coding","P17540","54","GC05P081233","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKMT2"
"DDX20","DEAD-Box Helicase 20","Protein Coding","Q9UHI6","54","GC01P112102","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX20"
"DEK","DEK Proto-Oncogene","Protein Coding","P35659","54","GC06M018224","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEK"
"DNAJA1","DnaJ Heat Shock Protein Family (Hsp40) Member A1","Protein Coding","P31689","54","GC09P033025","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJA1"
"EXOC7","Exocyst Complex Component 7","Protein Coding","Q9UPT5","54","GC17M098069","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOC7"
"FAR1","Fatty Acyl-CoA Reductase 1","Protein Coding","Q8WVX9","54","GC11P013668","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAR1"
"HSPH1","Heat Shock Protein Family H (Hsp110) Member 1","Protein Coding","Q92598","54","GC13M031134","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPH1"
"IFT88","Intraflagellar Transport 88","Protein Coding","Q13099","54","GC13P021150","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT88"
"IRS4","Insulin Receptor Substrate 4","Protein Coding","O14654","54","GC0XM108720","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRS4"
"JMJD6","Jumonji Domain Containing 6, Arginine Demethylase And Lysine Hydroxylase","Protein Coding","Q6NYC1","54","GC17M098091","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JMJD6"
"NDUFAB1","NADH:Ubiquinone Oxidoreductase Subunit AB1","Protein Coding","O14561","54","GC16M050692","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAB1"
"PSMC5","Proteasome 26S Subunit, ATPase 5","Protein Coding","P62195","54","GC17P063827","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC5"
"RBM8A","RNA Binding Motif Protein 8A","Protein Coding","Q9Y5S9","54","GC01M145921","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM8A"
"RECQL","RecQ Like Helicase","Protein Coding","P46063","54","GC12M021468","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RECQL"
"RECQL4","RecQ Like Helicase 4","Protein Coding","O94761","54","GC08M147404","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RECQL4"
"S100A2","S100 Calcium Binding Protein A2","Protein Coding","P29034","54","GC01M153561","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100A2"
"SLC25A22","Solute Carrier Family 25 Member 22","Protein Coding","Q9H936","54","GC11M015065","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A22"
"SNAP29","Synaptosome Associated Protein 29","Protein Coding","O95721","54","GC22P020859","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNAP29"
"SRR","Serine Racemase","Protein Coding","Q9GZT4","54","GC17P002303","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRR"
"TIMM8A","Translocase Of Inner Mitochondrial Membrane 8A","Protein Coding","O60220","54","GC0XM101345","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM8A"
"TNFRSF6B","TNF Receptor Superfamily Member 6b","Protein Coding","O95407","54","GC20P063696","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF6B"
"TRAF4","TNF Receptor Associated Factor 4","Protein Coding","Q9BUZ4","54","GC17P154300","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF4"
"VAMP8","Vesicle Associated Membrane Protein 8","Protein Coding","Q9BV40","54","GC02P085561","0.26431405544281","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VAMP8"
